date, minute, open, low, high, close, volume
2025-01-17,458,597.1900,597.1000,597.2100,597.2100,34946.00
2025-01-17,459,597.2101,597.1900,597.6000,597.5400,74173.00
2025-01-17,460,597.5600,597.4300,597.7000,597.6500,57634.00
2025-01-17,461,597.6695,597.3500,597.7200,597.3600,104393.00
2025-01-17,462,597.3550,597.2800,597.6000,597.5600,76462.00
2025-01-17,463,597.5600,597.3700,597.5950,597.4900,56786.00
2025-01-17,464,597.4800,597.2700,597.5300,597.4100,93811.00
2025-01-17,465,597.4300,597.3300,597.5816,597.3300,87535.00
2025-01-17,466,597.3100,597.2100,597.5900,597.4000,139614.00
2025-01-17,467,597.4000,597.2900,597.5063,597.3165,43285.00
2025-01-17,468,597.3200,597.2800,597.4600,597.4099,34728.00
2025-01-17,469,597.4300,597.4300,597.6500,597.6499,60856.00
2025-01-17,470,597.6300,597.5300,597.9000,597.6750,105507.00
2025-01-17,471,597.6800,597.6600,597.8600,597.7800,32924.00
2025-01-17,472,597.7900,597.5900,597.8270,597.7500,33503.00
2025-01-17,473,597.7500,597.6200,597.9300,597.8700,78077.00
2025-01-17,474,597.8700,597.7900,597.9253,597.8900,40061.00
2025-01-17,475,597.8900,597.7700,597.9200,597.8500,58993.00
2025-01-17,476,597.8499,597.7400,597.9000,597.8500,64835.00
2025-01-17,477,597.8451,597.7800,597.9100,597.9100,53506.00
2025-01-17,478,597.8700,597.8400,598.1300,598.0743,165181.00
2025-01-17,479,598.0700,598.0200,598.1800,598.1600,100332.00
2025-01-17,480,598.1400,598.0200,598.1400,598.0800,69852.00
2025-01-17,481,598.0900,598.0600,598.1800,598.0800,49916.00
2025-01-17,482,598.0700,597.8000,598.1099,597.8300,114827.00
2025-01-17,483,597.8100,597.7139,597.9300,597.9300,62614.00
2025-01-17,484,597.9100,597.9000,598.0000,597.9505,28178.00
2025-01-17,485,597.9500,597.8100,597.9600,597.9369,39779.00
2025-01-17,486,597.9300,597.8900,598.2099,598.1973,46048.00
2025-01-17,487,598.1800,598.0400,598.2100,598.0700,40882.00
2025-01-17,488,598.0400,598.0400,598.3300,598.1700,66124.00
2025-01-17,489,598.1600,598.0000,598.1800,598.1297,73950.00
2025-01-17,490,598.1400,598.0700,598.2801,598.2600,75742.00
2025-01-17,491,598.2500,598.0500,598.2600,598.1300,52346.00
2025-01-17,492,598.1350,598.1000,598.1700,598.1200,37857.00
2025-01-17,493,598.1292,597.9300,598.1400,598.0700,49155.00
2025-01-17,494,598.0700,598.0700,598.2000,598.1900,47244.00
2025-01-17,495,598.2000,598.1350,598.3400,598.3300,40276.00
2025-01-17,496,598.3400,598.2800,598.4100,598.3199,51341.00
2025-01-17,497,598.3000,598.1900,598.3400,598.2600,49376.00
2025-01-17,498,598.2686,598.1600,598.2800,598.1700,33544.00
2025-01-17,499,598.1300,598.0700,598.2400,598.2300,51499.00
2025-01-17,500,598.2400,598.2000,598.4000,598.2850,31825.00
2025-01-17,501,598.2800,598.2600,598.4500,598.4100,35699.00
2025-01-17,502,598.4200,598.4200,598.5000,598.4701,27458.00
2025-01-17,503,598.4750,598.4100,598.5100,598.4601,39487.00
2025-01-17,504,598.4700,598.4700,598.7500,598.7400,69069.00
2025-01-17,505,598.7325,598.7250,599.0000,598.9300,84586.00
2025-01-17,506,598.9400,598.8000,599.0700,599.0650,76399.00
2025-01-17,507,599.0800,598.9550,599.1000,598.9700,126708.00
2025-01-17,508,598.9800,598.6903,599.0300,598.7495,135822.00
2025-01-17,509,598.7200,598.6800,598.8180,598.7700,95327.00
2025-01-17,510,598.7700,598.7600,598.9400,598.8900,66487.00
2025-01-17,511,598.8800,598.6650,598.8800,598.6900,72340.00
2025-01-17,512,598.6950,598.4000,598.6950,598.4500,80950.00
2025-01-17,513,598.4800,598.2600,598.5078,598.3900,69234.00
2025-01-17,514,598.3701,598.1000,598.3701,598.2800,56444.00
2025-01-17,515,598.2850,598.2800,598.5500,598.5301,53268.00
2025-01-17,516,598.5405,598.4400,598.5600,598.5300,34716.00
2025-01-17,517,598.5301,598.4800,598.6899,598.6137,34249.00
2025-01-17,518,598.6200,598.5200,598.6700,598.5452,35367.00
2025-01-17,519,598.5500,598.5400,598.6900,598.6484,32287.00
2025-01-17,520,598.6450,598.4800,598.6700,598.4800,40282.00
2025-01-17,521,598.5100,598.4850,598.6200,598.5950,32823.00
2025-01-17,522,598.5905,598.5700,598.6999,598.6650,49274.00
2025-01-17,523,598.6600,598.4400,598.6600,598.4717,37420.00
2025-01-17,524,598.4800,598.4700,598.6800,598.6800,30969.00
2025-01-17,525,598.6800,598.6600,598.7700,598.7700,27551.00
2025-01-17,526,598.7800,598.3400,598.7800,598.3900,44117.00
2025-01-17,527,598.3900,598.3200,598.5100,598.4800,39361.00
2025-01-17,528,598.4650,598.4400,598.6200,598.6000,38905.00
2025-01-17,529,598.5900,598.5300,598.6300,598.5800,24402.00
2025-01-17,530,598.6000,598.5800,598.6900,598.6400,44753.00
2025-01-17,531,598.6100,598.5600,598.7000,598.6800,50390.00
2025-01-17,532,598.6815,598.4250,598.6815,598.4600,18676.00
2025-01-17,533,598.4700,598.3002,598.5200,598.3002,71196.00
2025-01-17,534,598.3193,598.2300,598.4300,598.2500,33834.00
2025-01-17,535,598.2600,598.2400,598.4800,598.4500,28924.00
2025-01-17,536,598.4500,598.1200,598.4500,598.2600,38826.00
2025-01-17,537,598.2700,598.2395,598.3600,598.3500,28524.00
2025-01-17,538,598.3582,598.2500,598.4323,598.2800,23406.00
2025-01-17,539,598.2900,598.2700,598.3700,598.2950,19575.00
2025-01-17,540,598.2800,597.9100,598.2800,597.9400,55130.00
2025-01-17,541,597.9500,597.8200,598.1400,598.0250,66884.00
2025-01-17,542,598.0250,598.0100,598.2899,598.2500,54511.00
2025-01-17,543,598.2400,598.1200,598.2900,598.2000,43083.00
2025-01-17,544,598.1999,598.0131,598.2961,598.1000,53009.00
2025-01-17,545,598.0773,598.0252,598.2600,598.2166,16196.00
2025-01-17,546,598.2200,598.1800,598.3100,598.3000,13801.00
2025-01-17,547,598.2900,598.1100,598.2900,598.2400,50474.00
2025-01-17,548,598.2600,598.2500,598.4174,598.2900,23698.00
2025-01-17,549,598.3090,598.2600,598.3400,598.3200,24365.00
2025-01-17,550,598.3250,598.3250,598.4500,598.4400,27213.00
2025-01-17,551,598.4399,598.2301,598.4399,598.3152,12646.00
2025-01-17,552,598.3200,598.2750,598.4100,598.3400,23036.00
2025-01-17,553,598.3500,598.3500,598.6300,598.5850,23064.00
2025-01-17,554,598.5799,598.5200,598.6199,598.5900,23049.00
2025-01-17,555,598.6000,598.5600,598.6600,598.5969,48023.00
2025-01-17,556,598.5800,598.5500,598.7002,598.6050,24837.00
2025-01-17,557,598.6100,598.5700,598.6550,598.5900,18921.00
2025-01-17,558,598.5801,598.5150,598.6400,598.6400,27781.00
2025-01-17,559,598.6400,598.6289,598.7513,598.7201,18900.00
2025-01-17,560,598.7200,598.7000,598.8200,598.7900,30642.00
2025-01-17,561,598.8000,598.8000,598.8700,598.8400,47789.00
2025-01-17,562,598.8400,598.8400,598.9600,598.9600,30260.00
2025-01-17,563,598.9700,598.8600,598.9800,598.9100,27361.00
2025-01-17,564,598.9300,598.8600,598.9300,598.8950,22510.00
2025-01-17,565,598.9000,598.8550,598.9500,598.9450,38069.00
2025-01-17,566,598.9500,598.8800,598.9800,598.9300,21532.00
2025-01-17,567,598.9200,598.9100,599.0000,598.9910,18341.00
2025-01-17,568,598.9900,598.8700,599.0400,598.9500,34044.00
2025-01-17,569,598.9600,598.9405,599.0100,598.9812,22480.00
2025-01-17,570,599.0000,598.9500,599.0500,598.9550,31030.00
2025-01-17,571,598.9600,598.9600,599.0300,599.0000,15298.00
2025-01-17,572,599.0096,598.9850,599.0800,599.0600,19830.00
2025-01-17,573,599.0500,599.0088,599.0700,599.0101,15220.00
2025-01-17,574,599.0100,598.9100,599.0250,598.9100,51988.00
2025-01-17,575,598.9100,598.9100,599.0200,598.9650,20649.00
2025-01-17,576,598.9700,598.6600,598.9800,598.7000,65614.00
2025-01-17,577,598.7000,598.6300,598.8000,598.7899,16115.00
2025-01-17,578,598.7913,598.7800,599.0500,599.0500,26070.00
2025-01-17,579,599.0300,599.0050,599.1000,599.0550,56751.00
2025-01-17,580,599.0600,598.8600,599.0700,598.9800,75249.00
2025-01-17,581,598.9600,598.8401,598.9700,598.8500,42849.00
2025-01-17,582,598.8413,598.8413,598.9050,598.8850,33677.00
2025-01-17,583,598.8800,598.8300,598.9200,598.9000,20723.00
2025-01-17,584,598.9000,598.8700,598.9200,598.9200,11069.00
2025-01-17,585,598.9350,598.8600,598.9600,598.8900,19307.00
2025-01-17,586,598.9000,598.8901,598.9600,598.9400,15661.00
2025-01-17,587,598.9350,598.9100,598.9900,598.9616,25288.00
2025-01-17,588,598.9700,598.9200,599.0000,599.0000,27116.00
2025-01-17,589,599.0000,598.9800,599.0600,599.0000,59553.00
2025-01-17,590,599.0148,598.9900,599.0700,599.0010,22164.00
2025-01-17,591,598.9900,598.9600,599.0400,599.0350,13597.00
2025-01-17,592,599.0300,598.9200,599.0400,598.9730,35513.00
2025-01-17,593,598.9700,598.8600,598.9900,598.8800,10820.00
2025-01-17,594,598.8600,598.7800,598.9100,598.9100,29389.00
2025-01-17,595,598.9100,598.6400,598.9100,598.6500,62153.00
2025-01-17,596,598.6500,598.5300,598.7900,598.7899,70956.00
2025-01-17,597,598.7800,598.7100,598.8700,598.8664,23987.00
2025-01-17,598,598.8513,598.6605,598.8600,598.8000,14179.00
2025-01-17,599,598.7900,598.7900,598.9600,598.8700,45781.00
2025-01-17,600,598.8900,598.6600,598.9000,598.6600,14446.00
2025-01-17,601,598.6600,598.6300,598.7700,598.6300,33938.00
2025-01-17,602,598.6200,598.5651,598.7383,598.7300,27468.00
2025-01-17,603,598.7000,598.6800,598.8500,598.8401,28913.00
2025-01-17,604,598.8400,598.7852,598.8500,598.8301,9843.00
2025-01-17,605,598.8350,598.8100,599.0650,599.0600,43593.00
2025-01-17,606,599.0800,598.9600,599.1100,598.9610,34262.00
2025-01-17,607,598.9619,598.8000,598.9619,598.8400,27880.00
2025-01-17,608,598.8500,598.8300,598.9600,598.9379,14289.00
2025-01-17,609,598.9300,598.9100,598.9893,598.9800,15026.00
2025-01-17,610,598.9700,598.9450,599.1100,599.0950,31871.00
2025-01-17,611,599.0900,599.0300,599.1800,599.1800,31725.00
2025-01-17,612,599.1800,599.1500,599.2300,599.2101,50039.00
2025-01-17,613,599.2101,599.1050,599.3000,599.1050,72605.00
2025-01-17,614,599.1250,599.0838,599.1800,599.1700,20347.00
2025-01-17,615,599.1750,599.0950,599.2600,599.2500,71677.00
2025-01-17,616,599.2503,599.1700,599.2503,599.1900,37517.00
2025-01-17,617,599.1700,599.1400,599.1950,599.1950,24739.00
2025-01-17,618,599.2000,599.1800,599.2300,599.2100,23234.00
2025-01-17,619,599.2200,599.1600,599.2395,599.1600,50362.00
2025-01-17,620,599.1700,599.1700,599.3600,599.3101,49157.00
2025-01-17,621,599.3200,599.2350,599.3250,599.2800,41238.00
2025-01-17,622,599.2850,599.2700,599.3450,599.3400,44242.00
2025-01-17,623,599.3200,599.2300,599.3200,599.2900,40874.00
2025-01-17,624,599.2900,599.1700,599.3000,599.2000,27596.00
2025-01-17,625,599.1900,599.1700,599.2800,599.2450,27030.00
2025-01-17,626,599.2400,599.1000,599.2500,599.1900,55734.00
2025-01-17,627,599.1900,599.0100,599.2000,599.0400,37851.00
2025-01-17,628,599.0400,599.0300,599.1756,599.1400,22180.00
2025-01-17,629,599.1329,599.0036,599.1501,599.0300,30627.00
2025-01-17,630,599.0300,598.8400,599.0300,599.0000,38473.00
2025-01-17,631,599.0100,599.0100,599.0900,599.0600,39769.00
2025-01-17,632,599.0600,599.0100,599.1100,599.0300,16420.00
2025-01-17,633,599.0400,598.7700,599.0400,598.7778,43102.00
2025-01-17,634,598.7700,598.7200,598.8100,598.7800,25466.00
2025-01-17,635,598.7900,598.7400,598.8400,598.7500,30842.00
2025-01-17,636,598.7800,598.7800,598.9200,598.8752,26107.00
2025-01-17,637,598.8800,598.8400,599.1000,599.0500,70904.00
2025-01-17,638,599.0599,598.9200,599.0900,599.0100,30804.00
2025-01-17,639,599.0000,598.9600,599.1100,599.0518,32869.00
2025-01-17,640,599.0451,598.9000,599.0600,598.9684,21421.00
2025-01-17,641,598.9600,598.8100,598.9600,598.8400,33115.00
2025-01-17,642,598.8500,598.6600,598.8900,598.6900,35138.00
2025-01-17,643,598.6901,598.6300,598.7200,598.6600,26017.00
2025-01-17,644,598.6600,598.5200,598.6600,598.6250,35838.00
2025-01-17,645,598.6400,598.6300,598.7800,598.7600,17442.00
2025-01-17,646,598.7500,598.7300,598.9500,598.7400,34428.00
2025-01-17,647,598.7700,598.7300,598.8150,598.7850,15172.00
2025-01-17,648,598.7800,598.7100,598.8100,598.7700,25687.00
2025-01-17,649,598.7800,598.5800,598.7800,598.5850,18477.00
2025-01-17,650,598.6000,598.5000,598.6000,598.5080,50035.00
2025-01-17,651,598.5050,598.4900,598.5900,598.5800,36298.00
2025-01-17,652,598.5899,598.4700,598.5900,598.5600,36699.00
2025-01-17,653,598.5687,598.4500,598.5700,598.4600,30181.00
2025-01-17,654,598.4600,598.3950,598.5700,598.5600,31027.00
2025-01-17,655,598.5400,598.3901,598.5445,598.4404,21455.00
2025-01-17,656,598.4350,598.1701,598.4400,598.2000,48808.00
2025-01-17,657,598.2200,598.2200,598.4278,598.3400,31283.00
2025-01-17,658,598.3700,598.3601,598.4600,598.4500,39326.00
2025-01-17,659,598.4220,598.4000,598.5900,598.5900,40372.00
2025-01-17,660,598.5513,598.5200,598.7200,598.5500,64134.00
2025-01-17,661,598.5690,598.5200,598.6300,598.6100,26821.00
2025-01-17,662,598.6100,598.5100,598.6999,598.6200,52783.00
2025-01-17,663,598.6100,598.5400,598.6450,598.6300,20461.00
2025-01-17,664,598.6250,598.5000,598.6800,598.5700,52602.00
2025-01-17,665,598.6000,598.4800,598.6100,598.5444,21561.00
2025-01-17,666,598.5500,598.3500,598.5700,598.4500,71095.00
2025-01-17,667,598.4350,598.2500,598.4400,598.2926,15915.00
2025-01-17,668,598.2900,598.1600,598.3100,598.3100,36144.00
2025-01-17,669,598.3200,598.2800,598.4250,598.3872,35288.00
2025-01-17,670,598.4000,598.2400,598.4000,598.3600,21493.00
2025-01-17,671,598.3600,598.3200,598.4700,598.3700,22247.00
2025-01-17,672,598.3700,598.3650,598.4800,598.4504,75103.00
2025-01-17,673,598.4600,598.4600,598.5400,598.5190,21202.00
2025-01-17,674,598.5400,598.4600,598.5799,598.5200,77077.00
2025-01-17,675,598.5200,598.4700,598.6100,598.5050,48324.00
2025-01-17,676,598.5000,598.3600,598.5100,598.4200,47279.00
2025-01-17,677,598.4200,598.2450,598.4300,598.3200,34776.00
2025-01-17,678,598.3350,598.2200,598.3350,598.2905,20491.00
2025-01-17,679,598.3200,598.0800,598.3200,598.0821,34177.00
2025-01-17,680,598.0800,598.0800,598.2900,598.2700,49818.00
2025-01-17,681,598.2900,598.2900,598.5500,598.5400,35964.00
2025-01-17,682,598.5300,598.4850,598.6000,598.6000,29831.00
2025-01-17,683,598.5800,598.5800,598.7100,598.6500,29023.00
2025-01-17,684,598.6800,598.6400,598.7600,598.7200,38395.00
2025-01-17,685,598.6900,598.6100,598.7300,598.7000,71185.00
2025-01-17,686,598.6800,598.5000,598.6800,598.5700,32611.00
2025-01-17,687,598.5600,598.5000,598.6100,598.5900,35117.00
2025-01-17,688,598.5900,598.4300,598.5900,598.5300,37143.00
2025-01-17,689,598.5500,598.4200,598.5500,598.4470,32697.00
2025-01-17,690,598.4800,598.3111,598.4950,598.3700,56881.00
2025-01-17,691,598.3800,598.3500,598.4800,598.3700,30594.00
2025-01-17,692,598.3700,598.3400,598.4200,598.4100,43566.00
2025-01-17,693,598.4000,598.3450,598.4550,598.4050,104070.00
2025-01-17,694,598.3850,598.3300,598.5500,598.5295,44546.00
2025-01-17,695,598.5100,598.5100,598.6498,598.6200,31058.00
2025-01-17,696,598.6300,598.5900,598.6600,598.6400,17911.00
2025-01-17,697,598.6350,598.5200,598.6450,598.6000,24563.00
2025-01-17,698,598.6300,598.5700,598.7100,598.5800,32740.00
2025-01-17,699,598.5600,598.4800,598.5900,598.5100,50607.00
2025-01-17,700,598.5000,598.4800,598.5800,598.5400,21015.00
2025-01-17,701,598.5600,598.4300,598.6100,598.4500,75296.00
2025-01-17,702,598.4450,598.3900,598.5000,598.3900,22178.00
2025-01-17,703,598.3900,598.3200,598.4100,598.4000,46299.00
2025-01-17,704,598.3900,598.3600,598.4800,598.4800,20258.00
2025-01-17,705,598.5000,598.5000,598.6150,598.5800,47011.00
2025-01-17,706,598.5750,598.5200,598.6200,598.5500,16117.00
2025-01-17,707,598.5400,598.4400,598.5600,598.4400,12016.00
2025-01-17,708,598.4500,598.4200,598.5100,598.4600,12871.00
2025-01-17,709,598.4700,598.4000,598.4900,598.4101,16760.00
2025-01-17,710,598.4100,598.3400,598.4778,598.3600,27635.00
2025-01-17,711,598.3800,598.3800,598.4500,598.4300,18063.00
2025-01-17,712,598.4200,598.2900,598.4300,598.2920,14652.00
2025-01-17,713,598.2900,598.1600,598.2900,598.1899,43275.00
2025-01-17,714,598.1925,598.1400,598.2200,598.1950,17398.00
2025-01-17,715,598.1900,598.0750,598.2199,598.0886,66373.00
2025-01-17,716,598.0900,598.0200,598.2200,598.2100,41223.00
2025-01-17,717,598.2150,598.1941,598.3300,598.2201,36377.00
2025-01-17,718,598.2200,598.2100,598.3400,598.2400,30095.00
2025-01-17,719,598.2350,598.1900,598.2900,598.2400,22197.00
2025-01-17,720,598.2200,597.6400,598.2200,597.7000,89791.00
2025-01-17,721,597.6839,597.5300,597.9574,597.8400,108723.00
2025-01-17,722,597.8300,597.7000,597.8300,597.7500,67344.00
2025-01-17,723,597.7490,597.7300,597.8896,597.8600,61972.00
2025-01-17,724,597.8600,597.7300,597.9000,597.7300,75145.00
2025-01-17,725,597.7300,597.6100,597.7876,597.6700,66819.00
2025-01-17,726,597.6600,597.5500,597.7299,597.5600,85689.00
2025-01-17,727,597.5800,597.5800,597.7500,597.7000,38757.00
2025-01-17,728,597.7200,597.6900,597.9100,597.8900,73551.00
2025-01-17,729,597.8800,597.8800,598.1700,598.1600,75448.00
2025-01-17,730,598.1500,598.1100,598.3500,598.1106,87987.00
2025-01-17,731,598.1300,598.1100,598.2800,598.1100,67235.00
2025-01-17,732,598.1400,598.1310,598.2350,598.1600,63890.00
2025-01-17,733,598.2000,598.1300,598.2600,598.1650,57753.00
2025-01-17,734,598.1650,598.0200,598.2450,598.0400,63158.00
2025-01-17,735,598.0400,598.0400,598.1900,598.1200,88683.00
2025-01-17,736,598.1000,598.0300,598.2200,598.0500,73654.00
2025-01-17,737,598.0500,597.9800,598.0950,597.9800,54604.00
2025-01-17,738,597.9700,597.9700,598.1700,598.1000,44996.00
2025-01-17,739,598.1173,598.1173,598.3400,598.3092,76801.00
2025-01-17,740,598.3000,598.2314,598.4500,598.4001,110108.00
2025-01-17,741,598.4000,598.3000,598.4500,598.3700,73997.00
2025-01-17,742,598.3700,598.2500,598.4500,598.3700,69953.00
2025-01-17,743,598.3700,598.3300,598.4699,598.4600,60088.00
2025-01-17,744,598.4500,598.2900,598.4600,598.4300,40226.00
2025-01-17,745,598.4400,598.2200,598.4400,598.2500,120891.00
2025-01-17,746,598.2400,598.2200,598.3500,598.3201,66858.00
2025-01-17,747,598.3200,598.1800,598.3900,598.2300,124465.00
2025-01-17,748,598.2200,598.0300,598.2300,598.0800,55127.00
2025-01-17,749,598.1000,598.0800,598.2400,598.1000,60657.00
2025-01-17,750,598.0950,598.0600,598.1800,598.1700,82042.00
2025-01-17,751,598.1700,598.1200,598.3100,598.2800,89931.00
2025-01-17,752,598.2850,598.2850,598.4100,598.3500,52232.00
2025-01-17,753,598.3100,598.2700,598.5399,598.5000,146358.00
2025-01-17,754,598.5100,598.3700,598.5300,598.5000,130562.00
2025-01-17,755,598.5100,598.4700,598.5800,598.5000,131281.00
2025-01-17,756,598.5100,598.3950,598.5900,598.4900,114156.00
2025-01-17,757,598.5050,598.4300,598.5500,598.4900,63379.00
2025-01-17,758,598.4950,598.4300,598.5750,598.4750,54009.00
2025-01-17,759,598.4750,598.4400,598.5000,598.4500,69897.00
2025-01-17,760,598.4400,598.3800,598.4700,598.4100,45463.00
2025-01-17,761,598.4100,598.3600,598.4900,598.4700,92542.00
2025-01-17,762,598.4600,598.2000,598.4800,598.2050,83630.00
2025-01-17,763,598.2100,598.1301,598.2600,598.1714,100141.00
2025-01-17,764,598.1601,598.1601,598.4700,598.2900,109623.00
2025-01-17,765,598.3000,598.2210,598.4300,598.2600,107420.00
2025-01-17,766,598.2600,598.2300,598.4700,598.3400,115950.00
2025-01-17,767,598.3300,598.2200,598.3900,598.3600,78291.00
2025-01-17,768,598.3700,598.3000,598.5000,598.3900,145084.00
2025-01-17,769,598.3800,598.1700,598.4100,598.2400,197452.00
2025-01-17,770,598.2300,597.9400,598.2400,598.0100,159395.00
2025-01-17,771,598.0200,597.8000,598.0300,597.8600,175336.00
2025-01-17,772,597.8700,597.8600,597.9800,597.9300,155364.00
2025-01-17,773,597.9200,597.8600,598.2300,598.2200,187164.00
2025-01-17,774,598.2200,598.1700,598.5600,598.2450,253996.00
2025-01-17,775,598.2600,597.4800,598.2600,597.9100,312861.00
2025-01-17,776,597.9100,597.4999,597.9300,597.7300,301868.00
2025-01-17,777,597.7400,597.5800,597.7480,597.7200,299073.00
2025-01-17,778,597.7000,597.3500,597.7900,597.3701,554043.00
2025-01-17,779,597.3700,597.3700,597.8100,597.5800,1391771.00
2025-01-21,390,600.6700,600.5400,600.9500,600.6800,618007.00
2025-01-21,391,600.6900,600.4700,600.8500,600.4801,157483.00
2025-01-21,392,600.5100,600.3800,600.7700,600.6900,163351.00
2025-01-21,393,600.7300,600.6800,600.9400,600.8750,149974.00
2025-01-21,394,600.8800,600.7800,601.1300,600.8301,124308.00
2025-01-21,395,600.8500,600.7100,601.0900,600.8600,100108.00
2025-01-21,396,600.8500,600.5600,600.9600,600.5600,141870.00
2025-01-21,397,600.5800,600.2000,600.5900,600.2800,104051.00
2025-01-21,398,600.2900,600.0909,600.3500,600.0909,98158.00
2025-01-21,399,600.1505,600.0400,600.2900,600.1150,119606.00
2025-01-21,400,600.1600,599.7500,600.1600,599.8450,162990.00
2025-01-21,401,599.8950,599.6100,599.9300,599.7000,103674.00
2025-01-21,402,599.7200,599.6002,600.0687,599.9000,81128.00
2025-01-21,403,599.9400,599.7500,600.3100,600.3100,110228.00
2025-01-21,404,600.3100,600.0500,600.4200,600.1800,96878.00
2025-01-21,405,600.1700,600.1400,600.5000,600.5000,56690.00
2025-01-21,406,600.5400,600.4800,600.7600,600.7000,50549.00
2025-01-21,407,600.7250,600.7000,601.1600,601.1600,131818.00
2025-01-21,408,601.1500,601.1000,601.4100,601.3600,145036.00
2025-01-21,409,601.3600,600.8200,601.4700,600.8501,138011.00
2025-01-21,410,600.8503,600.8000,601.2700,601.0500,64249.00
2025-01-21,411,601.0699,600.9400,601.2800,601.2100,69152.00
2025-01-21,412,601.2000,601.0100,601.2300,601.0700,65048.00
2025-01-21,413,601.0800,599.8000,601.1600,600.0900,192210.00
2025-01-21,414,600.0900,599.5300,600.1500,599.6900,118354.00
2025-01-21,415,599.6900,599.6900,600.4700,600.3700,118302.00
2025-01-21,416,600.4100,600.1152,600.5200,600.2650,52265.00
2025-01-21,417,600.3300,600.0100,600.3500,600.0800,51349.00
2025-01-21,418,600.1100,600.1000,600.3500,600.3500,42337.00
2025-01-21,419,600.3200,600.2800,600.6300,600.5200,28828.00
2025-01-21,420,600.5476,599.9100,600.5490,600.2300,70931.00
2025-01-21,421,600.2400,599.8000,600.3400,600.0300,57868.00
2025-01-21,422,600.0300,599.7500,600.0700,599.8700,46927.00
2025-01-21,423,599.8700,599.7500,600.0300,600.0000,42852.00
2025-01-21,424,600.0200,599.8700,600.0800,599.9100,32545.00
2025-01-21,425,599.8900,599.6000,600.0800,600.0250,49628.00
2025-01-21,426,600.0205,599.7600,600.2100,599.9500,44972.00
2025-01-21,427,599.9500,599.7200,600.1100,600.1100,44905.00
2025-01-21,428,600.1100,600.1100,600.5500,600.5300,67001.00
2025-01-21,429,600.5500,600.2150,600.5500,600.2150,44750.00
2025-01-21,430,600.2200,600.0900,600.3305,600.1550,49621.00
2025-01-21,431,600.1500,599.1800,600.1500,599.1901,104734.00
2025-01-21,432,599.2100,598.6800,599.2400,598.6900,111429.00
2025-01-21,433,598.7100,598.6700,598.9600,598.8500,91393.00
2025-01-21,434,598.8700,598.8100,599.1000,598.9300,55361.00
2025-01-21,435,598.9600,598.7600,599.2700,599.2600,91046.00
2025-01-21,436,599.2600,599.2500,599.6900,599.5400,107135.00
2025-01-21,437,599.5500,599.4700,599.8700,599.6901,66047.00
2025-01-21,438,599.7400,599.6700,599.9500,599.7600,64150.00
2025-01-21,439,599.8100,599.7471,599.9900,599.9101,27167.00
2025-01-21,440,599.9000,599.6747,600.2050,600.0700,83072.00
2025-01-21,441,600.0900,599.6600,600.1000,599.6999,147699.00
2025-01-21,442,599.7000,599.4700,599.8000,599.7200,46499.00
2025-01-21,443,599.7300,599.6700,599.8600,599.7000,45419.00
2025-01-21,444,599.6900,599.5400,599.9200,599.5600,33825.00
2025-01-21,445,599.6500,599.6500,599.9700,599.8700,17310.00
2025-01-21,446,599.8900,599.7400,600.0050,599.8500,57607.00
2025-01-21,447,599.8500,599.8300,600.0699,599.9800,29130.00
2025-01-21,448,599.9800,599.9800,600.1800,600.1650,56838.00
2025-01-21,449,600.1700,600.1700,600.4006,600.3550,63113.00
2025-01-21,450,600.3300,600.1500,600.4100,600.4100,49952.00
2025-01-21,451,600.4200,600.1900,600.5000,600.2201,45434.00
2025-01-21,452,600.2300,599.9400,600.3900,599.9400,56476.00
2025-01-21,453,599.9299,599.9299,600.3200,600.2700,33871.00
2025-01-21,454,600.2800,599.9000,600.3100,599.9800,41589.00
2025-01-21,455,599.9600,599.8100,600.0000,599.9000,30316.00
2025-01-21,456,599.8600,599.7400,600.0500,599.7600,38477.00
2025-01-21,457,599.8200,599.7100,599.9102,599.8900,23598.00
2025-01-21,458,599.8800,599.7600,599.9858,599.9000,52388.00
2025-01-21,459,599.9200,599.9150,600.2900,600.1900,46595.00
2025-01-21,460,600.1900,600.1850,600.3500,600.3100,34520.00
2025-01-21,461,600.3050,600.1500,600.4100,600.4100,47944.00
2025-01-21,462,600.4200,600.2400,600.4700,600.3900,37542.00
2025-01-21,463,600.4000,600.3100,600.5400,600.3950,54276.00
2025-01-21,464,600.3900,600.3250,600.6200,600.3800,59041.00
2025-01-21,465,600.3700,600.0105,600.4750,600.0400,96298.00
2025-01-21,466,600.0800,599.8300,600.1200,599.8800,62493.00
2025-01-21,467,599.8900,599.7000,600.1585,600.0900,68912.00
2025-01-21,468,600.1200,599.6800,600.4400,600.3200,173132.00
2025-01-21,469,600.2650,599.9200,600.2650,599.9750,26105.00
2025-01-21,470,599.9800,599.8100,600.0700,599.9509,44128.00
2025-01-21,471,599.9600,599.8300,600.0000,599.8600,25966.00
2025-01-21,472,599.8400,599.4300,599.8400,599.6900,53720.00
2025-01-21,473,599.7000,599.5900,599.8850,599.8700,37522.00
2025-01-21,474,599.8900,599.6992,600.2000,600.1400,44147.00
2025-01-21,475,600.1200,599.8700,600.2500,599.9150,37694.00
2025-01-21,476,599.9200,599.8400,600.2000,600.1950,26630.00
2025-01-21,477,600.2000,600.0900,600.2999,600.1200,18635.00
2025-01-21,478,600.1300,600.1050,600.2800,600.2800,16272.00
